Grid ID,INTPTLAT,INTPTLON,Min Lat,Max Lat,Min Long,Max Long,Geography,Geography_name,Ride Count
3693,40.8082452,-73.8567226,40.80622713,40.80898833,-73.85970871,-73.85613604,1400000US36005000200,Census Tract 2; Bronx County; New York,0
402,40.6463204,-74.012337,40.64607741,40.64883862,-74.01333389,-74.00976121,1400000US36047007800,Census Tract 78; Kings County; New York,0
402,40.6485749,-74.0100168,40.64607741,40.64883862,-74.01333389,-74.00976121,1400000US36047008000,Census Tract 80; Kings County; New York,0
459,40.6508179,-74.0076889,40.64883862,40.65159982,-74.00976121,-74.00618854,1400000US36047008200,Census Tract 82; Kings County; New York,0
516,40.6538976,-74.0044859,40.65159982,40.65436102,-74.00618854,-74.00261586,1400000US36047008400,Census Tract 84; Kings County; New York,0
963,40.675857,-74.0064716,40.67368943,40.67645064,-74.00976121,-74.00618854,1400000US36047008500,Census Tract 85; Kings County; New York,0.006887784
461,40.6502102,-74.0014031,40.64883862,40.65159982,-74.00261586,-73.99904318,1400000US36047008800,Census Tract 88; Kings County; New York,0
406,40.6479217,-73.9983817,40.64607741,40.64883862,-73.99904318,-73.9954705,1400000US36047009001,Census Tract 90.01; Kings County; New York,0
406,40.6465865,-73.9962083,40.64607741,40.64883862,-73.99904318,-73.9954705,1400000US36047009002,Census Tract 90.02; Kings County; New York,0
349,40.6459823,-74.0004393,40.64331621,40.64607741,-74.00261586,-73.99904318,1400000US36047009201,Census Tract 92.01; Kings County; New York,0
350,40.6446517,-73.9982381,40.64331621,40.64607741,-73.99904318,-73.9954705,1400000US36047009202,Census Tract 92.02; Kings County; New York,0
349,40.6440222,-74.0024807,40.64331621,40.64607741,-74.00261586,-73.99904318,1400000US36047009401,Census Tract 94.01; Kings County; New York,0
293,40.6426913,-74.000278,40.64055501,40.64331621,-74.00261586,-73.99904318,1400000US36047009402,Census Tract 94.02; Kings County; New York,0
348,40.6460153,-74.0057847,40.64331621,40.64607741,-74.00618854,-74.00261586,1400000US36047009600,Census Tract 96; Kings County; New York,0
347,40.6437764,-74.0081153,40.64331621,40.64607741,-74.00976121,-74.00618854,1400000US36047009800,Census Tract 98; Kings County; New York,0
290,40.6415355,-74.0104457,40.64055501,40.64331621,-74.01333389,-74.00976121,1400000US36047010000,Census Tract 100; Kings County; New York,0
629,40.6583907,-73.9998245,40.65712222,40.65988342,-74.00261586,-73.99904318,1400000US36047010100,Census Tract 101; Kings County; New York,0
234,40.6392844,-74.0127872,40.63779381,40.64055501,-74.01333389,-74.00976121,1400000US36047010200,Census Tract 102; Kings County; New York,0
179,40.6372888,-74.0094827,40.63503261,40.63779381,-74.00976121,-74.00618854,1400000US36047010401,Census Tract 104.01; Kings County; New York,0
179,40.6359594,-74.0072805,40.63503261,40.63779381,-74.00976121,-74.00618854,1400000US36047010402,Census Tract 104.02; Kings County; New York,0
235,40.6395396,-74.0071422,40.63779381,40.64055501,-74.00976121,-74.00618854,1400000US36047010601,Census Tract 106.01; Kings County; New York,0
236,40.6382102,-74.0049387,40.63779381,40.64055501,-74.00618854,-74.00261586,1400000US36047010602,Census Tract 106.02; Kings County; New York,0
292,40.6417811,-74.0048117,40.64055501,40.64331621,-74.00618854,-74.00261586,1400000US36047010801,Census Tract 108.01; Kings County; New York,0
237,40.6404508,-74.0026095,40.63779381,40.64055501,-74.00261586,-73.99904318,1400000US36047010802,Census Tract 108.02; Kings County; New York,0
351,40.6445789,-73.9927738,40.64331621,40.64607741,-73.9954705,-73.99189782,1400000US36047011000,Census Tract 110; Kings County; New York,0
294,40.6422528,-73.9956749,40.64055501,40.64331621,-73.99904318,-73.9954705,1400000US36047011200,Census Tract 112; Kings County; New York,0
237,40.6394233,-73.9992118,40.63779381,40.64055501,-74.00261586,-73.99904318,1400000US36047011400,Census Tract 114; Kings County; New York,0
180,40.6358731,-74.0036488,40.63503261,40.63779381,-74.00618854,-74.00261586,1400000US36047011600,Census Tract 116; Kings County; New York,0
855,40.6685626,-73.9933107,40.66816703,40.67092823,-73.9954705,-73.99189782,1400000US36047011700,Census Tract 117; Kings County; New York,0.026644794
178,40.6351044,-74.0114899,40.63503261,40.63779381,-74.01333389,-74.00976121,1400000US36047011800,Census Tract 118; Kings County; New York,0
1025,40.677193,-73.9878271,40.67645064,40.67921184,-73.98832514,-73.98475246,1400000US36047011901,Census Tract 119.01; Kings County; New York,0.060146614
122,40.6327817,-74.0117295,40.6322714,40.63503261,-74.01333389,-74.00976121,1400000US36047012000,Census Tract 120; Kings County; New York,0
912,40.671479,-73.991049,40.67092823,40.67368943,-73.99189782,-73.98832514,1400000US36047012100,Census Tract 121; Kings County; New York,0.02741785
232,40.638166,-74.0175772,40.63779381,40.64055501,-74.02047925,-74.01690657,1400000US36047012200,Census Tract 122; Kings County; New York,0
120,40.634819,-74.0190415,40.6322714,40.63503261,-74.02047925,-74.01690657,1400000US36047012600,Census Tract 126; Kings County; New York,0
1082,40.6817476,-73.9828507,40.67921184,40.68197304,-73.98475246,-73.98117979,1400000US36047012700,Census Tract 127; Kings County; New York,0.113987799
66,40.6308009,-74.0133027,40.6295102,40.6322714,-74.01333389,-74.00976121,1400000US36047012801,Census Tract 128.01; Kings County; New York,0
1083,40.6816216,-73.9786547,40.67921184,40.68197304,-73.98117979,-73.97760711,1400000US36047012901,Census Tract 129.01; Kings County; New York,0.062293536
1084,40.6809277,-73.9760597,40.67921184,40.68197304,-73.97760711,-73.97403443,1400000US36047012902,Census Tract 129.02; Kings County; New York,0.10523812
119,40.6325873,-74.0213843,40.6322714,40.63503261,-74.02405193,-74.02047925,1400000US36047013000,Census Tract 130; Kings County; New York,0
1027,40.6777175,-73.9796019,40.67645064,40.67921184,-73.98117979,-73.97760711,1400000US36047013100,Census Tract 131; Kings County; New York,0.039635003
9,40.6279744,-74.0156708,40.626749,40.6295102,-74.01690657,-74.01333389,1400000US36047013200,Census Tract 132; Kings County; New York,0
970,40.6751824,-73.9813092,40.67368943,40.67645064,-73.98475246,-73.98117979,1400000US36047013300,Census Tract 133; Kings County; New York,0.062307889
64,40.6295241,-74.0202705,40.6295102,40.6322714,-74.02047925,-74.01690657,1400000US36047013400,Census Tract 134; Kings County; New York,0
914,40.672811,-73.9833133,40.67092823,40.67368943,-73.98475246,-73.98117979,1400000US36047013500,Census Tract 135; Kings County; New York,0.073157328
7,40.6268984,-74.0225939,40.626749,40.6295102,-74.02405193,-74.02047925,1400000US36047013600,Census Tract 136; Kings County; New York,0
857,40.6703973,-73.9853274,40.66816703,40.67092823,-73.98832514,-73.98475246,1400000US36047013700,Census Tract 137; Kings County; New York,0.062531399
801,40.6679862,-73.9873365,40.66540583,40.66816703,-73.98832514,-73.98475246,1400000US36047013900,Census Tract 139; Kings County; New York,0.031980315
800,40.6661833,-73.9888407,40.66540583,40.66816703,-73.99189782,-73.98832514,1400000US36047014101,Census Tract 141.01; Kings County; New York,0.049861076
744,40.6648134,-73.9898324,40.66264463,40.66540583,-73.99189782,-73.98832514,1400000US36047014102,Census Tract 141.02; Kings County; New York,0
743,40.6636266,-73.9926558,40.66264463,40.66540583,-73.9954705,-73.99189782,1400000US36047014300,Census Tract 143; Kings County; New York,0
687,40.6613672,-73.9949634,40.65988342,40.66264463,-73.9954705,-73.99189782,1400000US36047014500,Census Tract 145; Kings County; New York,0
632,40.6598558,-73.989672,40.65712222,40.65988342,-73.99189782,-73.98832514,1400000US36047014700,Census Tract 147; Kings County; New York,0
746,40.6638862,-73.9840883,40.66264463,40.66540583,-73.98475246,-73.98117979,1400000US36047014901,Census Tract 149.01; Kings County; New York,0.046744246
689,40.6618001,-73.9856502,40.65988342,40.66264463,-73.98832514,-73.98475246,1400000US36047014902,Census Tract 149.02; Kings County; New York,0
802,40.665689,-73.9825855,40.66540583,40.66816703,-73.98475246,-73.98117979,1400000US36047015100,Census Tract 151; Kings County; New York,0.098159635
803,40.6681002,-73.9805759,40.66540583,40.66816703,-73.98117979,-73.97760711,1400000US36047015300,Census Tract 153; Kings County; New York,0
859,40.6705136,-73.9785613,40.66816703,40.67092823,-73.98117979,-73.97760711,1400000US36047015500,Census Tract 155; Kings County; New York,0.089588353
916,40.6730524,-73.9764165,40.67092823,40.67368943,-73.97760711,-73.97403443,1400000US36047015700,Census Tract 157; Kings County; New York,0.045126365
973,40.6751934,-73.9730667,40.67368943,40.67645064,-73.97403443,-73.97046175,1400000US36047015900,Census Tract 159; Kings County; New York,0.076028092
1085,40.6798885,-73.9731895,40.67921184,40.68197304,-73.97403443,-73.97046175,1400000US36047016100,Census Tract 161; Kings County; New York,0.055555442
1030,40.6791843,-73.9700051,40.67645064,40.67921184,-73.97046175,-73.96688907,1400000US36047016300,Census Tract 163; Kings County; New York,0.06396268
860,40.6699761,-73.9740401,40.66816703,40.67092823,-73.97760711,-73.97403443,1400000US36047016500,Census Tract 165; Kings County; New York,0
747,40.6642969,-73.9787754,40.66264463,40.66540583,-73.98117979,-73.97760711,1400000US36047016700,Census Tract 167; Kings County; New York,0
634,40.6592927,-73.9812838,40.65712222,40.65988342,-73.98475246,-73.98117979,1400000US36047016900,Census Tract 169; Kings County; New York,0
580,40.6569638,-73.9768619,40.65436102,40.65712222,-73.97760711,-73.97403443,1400000US36047017100,Census Tract 171; Kings County; New York,0
1141,40.6842401,-73.9713282,40.68197304,40.68473424,-73.97403443,-73.97046175,1400000US36047017900,Census Tract 179; Kings County; New York,0.000102527
1253,40.6877689,-73.9723701,40.68749544,40.69025665,-73.97403443,-73.97046175,1400000US36047018100,Census Tract 181; Kings County; New York,0.062715948
1309,40.691376,-73.9714779,40.69025665,40.69301785,-73.97403443,-73.97046175,1400000US36047018300,Census Tract 183; Kings County; New York,0.05502435
1364,40.6947866,-73.9741567,40.69301785,40.69577905,-73.97760711,-73.97403443,1400000US36047018501,Census Tract 185.01; Kings County; New York,0.038790178
1365,40.6946579,-73.9706403,40.69301785,40.69577905,-73.97403443,-73.97046175,1400000US36047018700,Census Tract 187; Kings County; New York,0.116780643
1367,40.6952427,-73.9644277,40.69301785,40.69577905,-73.96688907,-73.96331639,1400000US36047019100,Census Tract 191; Kings County; New York,0
14,40.6284585,-73.9989281,40.626749,40.6295102,-73.99904318,-73.9954705,1400000US36047019200,Census Tract 192; Kings County; New York,0
1312,40.6912794,-73.9626407,40.69025665,40.69301785,-73.96331639,-73.95974371,1400000US36047019300,Census Tract 193; Kings County; New York,0
1310,40.6914102,-73.9674997,40.69025665,40.69301785,-73.97046175,-73.96688907,1400000US36047019500,Census Tract 195; Kings County; New York,0
1255,40.6880022,-73.9667469,40.68749544,40.69025665,-73.96688907,-73.96331639,1400000US36047019700,Census Tract 197; Kings County; New York,0.074970011
1142,40.6840329,-73.9669265,40.68197304,40.68473424,-73.97046175,-73.96688907,1400000US36047019900,Census Tract 199; Kings County; New York,0.034092377
1143,40.6838477,-73.9633875,40.68197304,40.68473424,-73.96688907,-73.96331639,1400000US36047020100,Census Tract 201; Kings County; New York,0.067813605
1087,40.6799568,-73.9648123,40.67921184,40.68197304,-73.96688907,-73.96331639,1400000US36047020300,Census Tract 203; Kings County; New York,0.039579638
1031,40.6774755,-73.9657037,40.67645064,40.67921184,-73.96688907,-73.96331639,1400000US36047020500,Census Tract 205; Kings County; New York,0.038261137
975,40.6749547,-73.9666124,40.67368943,40.67645064,-73.96688907,-73.96331639,1400000US36047020700,Census Tract 207; Kings County; New York,0
11,40.627626,-74.0081561,40.626749,40.6295102,-74.00976121,-74.00618854,1400000US36047021000,Census Tract 210; Kings County; New York,0
1421,40.6970856,-73.9719259,40.69577905,40.69854025,-73.97403443,-73.97046175,1400000US36047021100,Census Tract 211; Kings County; New York,0.168433896
12,40.6294745,-74.0058501,40.626749,40.6295102,-74.00618854,-74.00261586,1400000US36047021200,Census Tract 212; Kings County; New York,0
864,40.6683548,-73.9604674,40.66816703,40.67092823,-73.96331639,-73.95974371,1400000US36047021300,Census Tract 213; Kings County; New York,0.015760496
68,40.6316104,-74.0031816,40.6295102,40.6322714,-74.00618854,-74.00261586,1400000US36047021400,Census Tract 214; Kings County; New York,0
920,40.6733751,-73.9632899,40.67092823,40.67368943,-73.96331639,-73.95974371,1400000US36047021500,Census Tract 215; Kings County; New York,0.058545138
125,40.6327947,-73.9997692,40.6322714,40.63503261,-74.00261586,-73.99904318,1400000US36047021600,Census Tract 216; Kings County; New York,0
921,40.6727657,-73.9590256,40.67092823,40.67368943,-73.95974371,-73.95617104,1400000US36047021700,Census Tract 217; Kings County; New York,0
126,40.6343541,-73.9978229,40.6322714,40.63503261,-73.99904318,-73.9954705,1400000US36047021800,Census Tract 218; Kings County; New York,0
922,40.6719738,-73.9552592,40.67092823,40.67368943,-73.95617104,-73.95259836,1400000US36047021900,Census Tract 219; Kings County; New York,0.038607679
182,40.6361633,-73.9955594,40.63503261,40.63779381,-73.99904318,-73.9954705,1400000US36047022000,Census Tract 220; Kings County; New York,0
978,40.676167,-73.9543559,40.67368943,40.67645064,-73.95617104,-73.95259836,1400000US36047022100,Census Tract 221; Kings County; New York,0.090720254
239,40.6382394,-73.9929635,40.63779381,40.64055501,-73.9954705,-73.99189782,1400000US36047022200,Census Tract 222; Kings County; New York,0
240,40.6405156,-73.9903118,40.63779381,40.64055501,-73.99189782,-73.98832514,1400000US36047022400,Census Tract 224; Kings County; New York,0
297,40.641984,-73.9863474,40.64055501,40.64331621,-73.98832514,-73.98475246,1400000US36047022600,Census Tract 226; Kings County; New York,0
1089,40.6815084,-73.9572531,40.67921184,40.68197304,-73.95974371,-73.95617104,1400000US36047022700,Census Tract 227; Kings County; New York,0.018897832
242,40.6391243,-73.9815297,40.63779381,40.64055501,-73.98475246,-73.98117979,1400000US36047022800,Census Tract 228; Kings County; New York,0
1201,40.6851316,-73.9567615,40.68473424,40.68749544,-73.95974371,-73.95617104,1400000US36047022900,Census Tract 229; Kings County; New York,0.047304045
242,40.637816,-73.9842809,40.63779381,40.64055501,-73.98475246,-73.98117979,1400000US36047023000,Census Tract 230; Kings County; New York,0
1200,40.6857866,-73.9608381,40.68473424,40.68749544,-73.96331639,-73.95974371,1400000US36047023100,Census Tract 231; Kings County; New York,0.037914595
185,40.6360999,-73.9862206,40.63503261,40.63779381,-73.98832514,-73.98475246,1400000US36047023200,Census Tract 232; Kings County; New York,0
1257,40.6887957,-73.95749,40.68749544,40.69025665,-73.95974371,-73.95617104,1400000US36047023300,Census Tract 233; Kings County; New York,0
129,40.6338712,-73.9879406,40.6322714,40.63503261,-73.98832514,-73.98475246,1400000US36047023400,Census Tract 234; Kings County; New York,0
1313,40.692513,-73.9577849,40.69025665,40.69301785,-73.95974371,-73.95617104,1400000US36047023500,Census Tract 235; Kings County; New York,0.037039012
72,40.6321905,-73.9896876,40.6295102,40.6322714,-73.99189782,-73.98832514,1400000US36047023600,Census Tract 236; Kings County; New York,0
72,40.6305112,-73.9914376,40.6295102,40.6322714,-73.99189782,-73.98832514,1400000US36047023800,Census Tract 238; Kings County; New York,0
15,40.6288316,-73.9931862,40.626749,40.6295102,-73.9954705,-73.99189782,1400000US36047024000,Census Tract 240; Kings County; New York,0
1314,40.6922221,-73.9538035,40.69025665,40.69301785,-73.95617104,-73.95259836,1400000US36047024100,Census Tract 241; Kings County; New York,0
1202,40.6874555,-73.952856,40.68473424,40.68749544,-73.95617104,-73.95259836,1400000US36047024300,Census Tract 243; Kings County; New York,0.054060594
1147,40.682881,-73.9519012,40.68197304,40.68473424,-73.95259836,-73.94902568,1400000US36047024500,Census Tract 245; Kings County; New York,0.021132927
1091,40.6794431,-73.9492698,40.67921184,40.68197304,-73.95259836,-73.94902568,1400000US36047024700,Census Tract 247; Kings County; New York,0.069480699
1148,40.6829833,-73.9483904,40.68197304,40.68473424,-73.94902568,-73.945453,1400000US36047024900,Census Tract 249; Kings County; New York,0
1259,40.6878546,-73.9493878,40.68749544,40.69025665,-73.95259836,-73.94902568,1400000US36047025100,Census Tract 251; Kings County; New York,0.032527811
1315,40.6926218,-73.9503365,40.69025665,40.69301785,-73.95259836,-73.94902568,1400000US36047025300,Census Tract 253; Kings County; New York,0.03143487
1427,40.6973919,-73.9512862,40.69577905,40.69854025,-73.95259836,-73.94902568,1400000US36047025500,Census Tract 255; Kings County; New York,0
1428,40.6982179,-73.9473443,40.69577905,40.69854025,-73.94902568,-73.945453,1400000US36047025700,Census Tract 257; Kings County; New York,0
1372,40.6949673,-73.9462243,40.69301785,40.69577905,-73.94902568,-73.945453,1400000US36047025901,Census Tract 259.01; Kings County; New York,0.027309171
1429,40.6969655,-73.9451536,40.69577905,40.69854025,-73.945453,-73.94188032,1400000US36047025902,Census Tract 259.02; Kings County; New York,0.015518532
1316,40.6923989,-73.9457142,40.69025665,40.69301785,-73.94902568,-73.945453,1400000US36047026100,Census Tract 261; Kings County; New York,0
1261,40.6894684,-73.9451314,40.68749544,40.69025665,-73.945453,-73.94188032,1400000US36047026300,Census Tract 263; Kings County; New York,0.027616753
1205,40.6869045,-73.9446206,40.68473424,40.68749544,-73.945453,-73.94188032,1400000US36047026500,Census Tract 265; Kings County; New York,0.037869483
1149,40.6839731,-73.9440382,40.68197304,40.68473424,-73.945453,-73.94188032,1400000US36047026700,Census Tract 267; Kings County; New York,0.033245502
1093,40.6812827,-73.9433173,40.67921184,40.68197304,-73.945453,-73.94188032,1400000US36047026900,Census Tract 269; Kings County; New York,0
1039,40.6787956,-73.9369686,40.67645064,40.67921184,-73.93830764,-73.93473496,1400000US36047027100,Census Tract 271; Kings County; New York,0
1095,40.6810841,-73.9374383,40.67921184,40.68197304,-73.93830764,-73.93473496,1400000US36047027300,Census Tract 273; Kings County; New York,0.020142513
1151,40.6838975,-73.9381789,40.68197304,40.68473424,-73.93830764,-73.93473496,1400000US36047027500,Census Tract 275; Kings County; New York,0.026189573
1206,40.6868289,-73.9387604,40.68473424,40.68749544,-73.94188032,-73.93830764,1400000US36047027700,Census Tract 277; Kings County; New York,0.030680269
1262,40.6897594,-73.9393446,40.68749544,40.69025665,-73.94188032,-73.93830764,1400000US36047027900,Census Tract 279; Kings County; New York,0
1318,40.6926888,-73.9399286,40.69025665,40.69301785,-73.94188032,-73.93830764,1400000US36047028100,Census Tract 281; Kings County; New York,0
1374,40.6952563,-73.9404379,40.69301785,40.69577905,-73.94188032,-73.93830764,1400000US36047028300,Census Tract 283; Kings County; New York,0.021214948
1485,40.6994266,-73.9420913,40.69854025,40.70130145,-73.945453,-73.94188032,1400000US36047028501,Census Tract 285.01; Kings County; New York,0
1430,40.6974508,-73.940885,40.69577905,40.69854025,-73.94188032,-73.93830764,1400000US36047028502,Census Tract 285.02; Kings County; New York,0
1375,40.6956353,-73.9354275,40.69301785,40.69577905,-73.93830764,-73.93473496,1400000US36047028700,Census Tract 287; Kings County; New York,0
1376,40.6930514,-73.9330041,40.69301785,40.69577905,-73.93473496,-73.93116229,1400000US36047028900,Census Tract 289; Kings County; New York,0.002325319
1320,40.6904272,-73.933541,40.69025665,40.69301785,-73.93473496,-73.93116229,1400000US36047029100,Census Tract 291; Kings County; New York,0
1264,40.6874968,-73.9329582,40.68749544,40.69025665,-73.93473496,-73.93116229,1400000US36047029300,Census Tract 293; Kings County; New York,0
1152,40.684566,-73.9323759,40.68197304,40.68473424,-73.93473496,-73.93116229,1400000US36047029500,Census Tract 295; Kings County; New York,0
1096,40.6812727,-73.9316176,40.67921184,40.68197304,-73.93473496,-73.93116229,1400000US36047029700,Census Tract 297; Kings County; New York,0
1042,40.6781448,-73.9257979,40.67645064,40.67921184,-73.92758961,-73.92401693,1400000US36047029900,Census Tract 299; Kings County; New York,0
1045,40.6776216,-73.916228,40.67645064,40.67921184,-73.91687157,-73.91329889,1400000US36047030100,Census Tract 301; Kings County; New York,0
988,40.6751161,-73.9179373,40.67368943,40.67645064,-73.92044425,-73.91687157,1400000US36047030300,Census Tract 303; Kings County; New York,0
1033,40.6773164,-73.9590603,40.67645064,40.67921184,-73.95974371,-73.95617104,1400000US36047030500,Census Tract 305; Kings County; New York,0.07053673
986,40.675583,-73.9262196,40.67368943,40.67645064,-73.92758961,-73.92401693,1400000US36047030700,Census Tract 307; Kings County; New York,0
984,40.6761508,-73.9330036,40.67368943,40.67645064,-73.93473496,-73.93116229,1400000US36047030900,Census Tract 309; Kings County; New York,0
1038,40.6764778,-73.9389551,40.67645064,40.67921184,-73.94188032,-73.93830764,1400000US36047031100,Census Tract 311; Kings County; New York,0.030430102
1037,40.6765714,-73.9443029,40.67645064,40.67921184,-73.945453,-73.94188032,1400000US36047031300,Census Tract 313; Kings County; New York,0
1035,40.6769132,-73.9499243,40.67645064,40.67921184,-73.95259836,-73.94902568,1400000US36047031500,Census Tract 315; Kings County; New York,0
979,40.6738669,-73.9501241,40.67368943,40.67645064,-73.95259836,-73.94902568,1400000US36047031701,Census Tract 317.01; Kings County; New York,0
923,40.671193,-73.9503749,40.67092823,40.67368943,-73.95259836,-73.94902568,1400000US36047031702,Census Tract 317.02; Kings County; New York,0
811,40.6668852,-73.9493978,40.66540583,40.66816703,-73.95259836,-73.94902568,1400000US36047031900,Census Tract 319; Kings County; New York,0
811,40.6668692,-73.9521834,40.66540583,40.66816703,-73.95259836,-73.94902568,1400000US36047032100,Census Tract 321; Kings County; New York,0
810,40.6665474,-73.9550744,40.66540583,40.66816703,-73.95617104,-73.95259836,1400000US36047032300,Census Tract 323; Kings County; New York,0
809,40.6672983,-73.9577655,40.66540583,40.66816703,-73.95974371,-73.95617104,1400000US36047032500,Census Tract 325; Kings County; New York,0.020952479
753,40.6626465,-73.9587961,40.66264463,40.66540583,-73.95974371,-73.95617104,1400000US36047032700,Census Tract 327; Kings County; New York,0.022590865
756,40.6632636,-73.9484196,40.66264463,40.66540583,-73.94902568,-73.945453,1400000US36047032900,Census Tract 329; Kings County; New York,0
757,40.6641581,-73.9420073,40.66264463,40.66540583,-73.945453,-73.94188032,1400000US36047033100,Census Tract 331; Kings County; New York,0
813,40.6658373,-73.9425262,40.66540583,40.66816703,-73.945453,-73.94188032,1400000US36047033300,Census Tract 333; Kings County; New York,0
813,40.6675941,-73.9423885,40.66540583,40.66816703,-73.945453,-73.94188032,1400000US36047033500,Census Tract 335; Kings County; New York,0
869,40.6698766,-73.9421669,40.66816703,40.67092823,-73.945453,-73.94188032,1400000US36047033701,Census Tract 337.01; Kings County; New York,0
869,40.6689279,-73.9421957,40.66816703,40.67092823,-73.945453,-73.94188032,1400000US36047033702,Census Tract 337.02; Kings County; New York,0
925,40.6712119,-73.9420151,40.67092823,40.67368943,-73.945453,-73.94188032,1400000US36047033900,Census Tract 339; Kings County; New York,0
925,40.6735662,-73.9445868,40.67092823,40.67368943,-73.945453,-73.94188032,1400000US36047034100,Census Tract 341; Kings County; New York,0
926,40.6735031,-73.9388376,40.67092823,40.67368943,-73.94188032,-73.93830764,1400000US36047034300,Census Tract 343; Kings County; New York,0
928,40.6732278,-73.9336926,40.67092823,40.67368943,-73.93473496,-73.93116229,1400000US36047034500,Census Tract 345; Kings County; New York,0
929,40.6726583,-73.9279722,40.67092823,40.67368943,-73.93116229,-73.92758961,1400000US36047034700,Census Tract 347; Kings County; New York,0
873,40.67006,-73.9296091,40.66816703,40.67092823,-73.93116229,-73.92758961,1400000US36047034901,Census Tract 349.01; Kings County; New York,0
817,40.6669397,-73.9299051,40.66540583,40.66816703,-73.93116229,-73.92758961,1400000US36047034902,Census Tract 349.02; Kings County; New York,0
872,40.6702121,-73.932378,40.66816703,40.67092823,-73.93473496,-73.93116229,1400000US36047035101,Census Tract 351.01; Kings County; New York,0
816,40.6670911,-73.9326744,40.66540583,40.66816703,-73.93473496,-73.93116229,1400000US36047035102,Census Tract 351.02; Kings County; New York,0
871,40.6703627,-73.9351464,40.66816703,40.67092823,-73.93830764,-73.93473496,1400000US36047035301,Census Tract 353.01; Kings County; New York,0
815,40.6672418,-73.9354395,40.66540583,40.66816703,-73.93830764,-73.93473496,1400000US36047035302,Census Tract 353.02; Kings County; New York,0
760,40.664405,-73.9334722,40.66264463,40.66540583,-73.93473496,-73.93116229,1400000US36047035500,Census Tract 355; Kings County; New York,0
874,40.6699092,-73.9268403,40.66816703,40.67092823,-73.92758961,-73.92401693,1400000US36047035701,Census Tract 357.01; Kings County; New York,0
875,40.670433,-73.9238643,40.66816703,40.67092823,-73.92401693,-73.92044425,1400000US36047035900,Census Tract 359; Kings County; New York,0
876,40.6695658,-73.9199592,40.66816703,40.67092823,-73.92044425,-73.91687157,1400000US36047036100,Census Tract 361; Kings County; New York,0
932,40.6721757,-73.9169925,40.67092823,40.67368943,-73.92044425,-73.91687157,1400000US36047036300,Census Tract 363; Kings County; New York,0
990,40.6750312,-73.9115136,40.67368943,40.67645064,-73.91329889,-73.90972621,1400000US36047036501,Census Tract 365.01; Kings County; New York,0
991,40.6747259,-73.9075432,40.67368943,40.67645064,-73.90972621,-73.90615354,1400000US36047036502,Census Tract 365.02; Kings County; New York,0
1048,40.6775646,-73.904613,40.67645064,40.67921184,-73.90615354,-73.90258086,1400000US36047036700,Census Tract 367; Kings County; New York,0.000258369
1103,40.67965,-73.9092283,40.67921184,40.68197304,-73.90972621,-73.90615354,1400000US36047036900,Census Tract 369; Kings County; New York,0.000110729
1101,40.6802873,-73.9138395,40.67921184,40.68197304,-73.91687157,-73.91329889,1400000US36047037100,Census Tract 371; Kings County; New York,0
1157,40.6839488,-73.9152154,40.68197304,40.68473424,-73.91687157,-73.91329889,1400000US36047037300,Census Tract 373; Kings County; New York,0
1267,40.6876199,-73.9215167,40.68749544,40.69025665,-73.92401693,-73.92044425,1400000US36047037500,Census Tract 375; Kings County; New York,0
1156,40.6840882,-73.9201875,40.68197304,40.68473424,-73.92044425,-73.91687157,1400000US36047037700,Census Tract 377; Kings County; New York,0
1100,40.6804989,-73.9193657,40.67921184,40.68197304,-73.92044425,-73.91687157,1400000US36047037900,Census Tract 379; Kings County; New York,0
1098,40.6810478,-73.9254263,40.67921184,40.68197304,-73.92758961,-73.92401693,1400000US36047038100,Census Tract 381; Kings County; New York,0
1154,40.6845246,-73.9262056,40.68197304,40.68473424,-73.92758961,-73.92401693,1400000US36047038300,Census Tract 383; Kings County; New York,0
1210,40.6874554,-73.9267891,40.68473424,40.68749544,-73.92758961,-73.92401693,1400000US36047038500,Census Tract 385; Kings County; New York,0
1321,40.6905393,-73.9277496,40.69025665,40.69301785,-73.93116229,-73.92758961,1400000US36047038700,Census Tract 387; Kings County; New York,0
1487,40.6994385,-73.9372349,40.69854025,40.70130145,-73.93830764,-73.93473496,1400000US36047038900,Census Tract 389; Kings County; New York,0.001699903
1488,40.699795,-73.933655,40.69854025,40.70130145,-73.93473496,-73.93116229,1400000US36047039100,Census Tract 391; Kings County; New York,0.001810632
1377,40.695628,-73.9300045,40.69301785,40.69577905,-73.93116229,-73.92758961,1400000US36047039300,Census Tract 393; Kings County; New York,0.004777772
1322,40.6929683,-73.9247375,40.69025665,40.69301785,-73.92758961,-73.92401693,1400000US36047039500,Census Tract 395; Kings County; New York,0.001080638
1268,40.6889485,-73.91914,40.68749544,40.69025665,-73.92044425,-73.91687157,1400000US36047039700,Census Tract 397; Kings County; New York,0.000840724
1268,40.6902355,-73.9175528,40.68749544,40.69025665,-73.92044425,-73.91687157,1400000US36047039900,Census Tract 399; Kings County; New York,0.000840724
1214,40.686459,-73.9127405,40.68473424,40.68749544,-73.91329889,-73.90972621,1400000US36047040100,Census Tract 401; Kings County; New York,0.000746399
1159,40.6845226,-73.9082094,40.68197304,40.68473424,-73.90972621,-73.90615354,1400000US36047040300,Census Tract 403; Kings County; New York,0.000678731
1104,40.681589,-73.9051763,40.67921184,40.68197304,-73.90615354,-73.90258086,1400000US36047040500,Census Tract 405; Kings County; New York,3.28E-05
