bike_volume,total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree
13.18865932,-0.302979928,0.904770699,-0.677257336,0.23691655,1.140491843,-0.697442419,1.171972674,2.295127473,0.391948683,-0.236145998,0.304528156,3.351194855,-1.139658096,-0.902442661,-1.223646558,-1.032181349,-1.214408045,-1.345246868,-0.913625561,-1.05854667,-0.754212476,-1.326785445,-0.470815099,0.559224809,1.290568902,1.574735159,3.462747303,2.344507192,6.803679158,3.821572116,2.772459331,-0.888864672,-0.42298652,-0.967704506,-1.003408199,-0.880020939,-1.259098768,-0.762628195,-0.821794638,-0.297592414,-1.146561346,-0.321133296,-0.23933663,1.497960605,1.567465419,2.76061735,2.012616742,7.123488824,3.309201616,3.299927451,-1.272202119,-1.273972707,-1.36327713,-0.983453148,-1.358600673,-1.354432638,-1.007257238,-1.196191471,-1.033835488,-1.171932248,-0.494312969,1.113853693,0.981955554,1.440257169,3.758715809,2.421074319,6.192679384,3.299799389,-1.324630556,-0.073330697,4.063249305,1.062094754,0.174863202,-0.426400606,-0.600205188,-0.486518046,-0.934269359,-0.386491254,-0.823336373,1.587078745,0.101340435,1.646913868,-0.68251525,1.24924276,-0.635717196,0.039070391,-0.350331008,0.264719922,0.848733982
27.48201658,0.118403206,1.872801463,-1.753198967,0.331868763,0.806052305,-0.982673821,0.585499607,2.892228782,0.842458225,-1.171859895,1.309396328,3.547040549,-1.226094302,-1.225046869,-1.057590332,-1.165822963,-1.163027754,-1.226917253,-0.938784888,-1.235174042,-1.636764305,-0.80459321,-0.729994176,0.057086747,1.081253674,1.334943788,2.487060104,1.979535518,9.052487127,5.622636499,2.923724801,-1.101569643,-0.989662068,-0.81895839,-1.01144987,-1.00624711,-1.107950354,-0.531378177,-1.098265423,-1.027412813,0.212791478,-0.474326951,0.116767759,0.674814418,0.2552187,2.467176379,0.464622394,8.947043456,6.930222552,3.621202104,-1.216851214,-1.312570406,-1.156309878,-1.186369625,-1.160011069,-1.245167484,-1.20672663,-1.254267866,-1.851899985,-1.401375366,-0.774965151,0.007958803,1.241397863,1.958137444,2.302220596,2.748536119,8.50259182,3.930897426,-1.482871312,0.150914125,4.785006362,1.571525958,-0.873787975,0.257962826,-0.375218624,-0.70832027,-1.436881083,-1.374542485,-0.664288002,2.044388909,-0.127366422,1.629066642,1.034792929,-1.175785406,-1.065668024,-0.272665538,-0.668424818,0.283284626,0.751895102
12.39434714,-0.521417508,-0.085649743,-0.478678137,-1.107370104,-1.777055039,-0.607090761,0.297493755,0.318617282,0.164570891,-1.127001732,1.141099959,-0.174027638,0.821187404,-0.172194141,-0.00714211,0.488356243,0.281010772,-0.368292928,-0.299313435,-0.552021403,-0.952755981,-0.874626537,0.692961807,0.928247445,0.243711186,-0.582440325,-0.130155042,0.556982665,0.282562213,-0.130848384,-0.290666444,0.784747608,0.029352251,0.31447467,0.495582591,0.576842488,-0.651013328,-0.261764934,-0.277733845,-1.028827941,-1.74504741,0.469742683,0.40126503,1.165634729,-0.227689844,-0.220672109,0.402477282,-0.108777756,-0.513505408,0.022925985,0.790289878,-0.351053437,-0.323028194,0.451476508,0.039266717,-0.148582134,-0.317073705,-0.772215911,-0.677099117,0.1143921,0.760421982,1.233140011,-0.539926387,-0.829174486,-0.056397746,0.627772548,0.530530846,0.041567486,-1.468212564,2.483060269,0.227626084,2.836320671,0.774092446,0.221943698,-1.387658161,-0.338649897,-1.795889457,-1.317539529,-0.823336373,0.879508011,-0.831264201,0.819165533,0.944746808,-1.260317979,-0.743204903,1.172655589,0.693016685,-1.387538714,-0.991204728
21.76748381,0.08586995,0.126163238,1.393918954,0.19399772,0.005484106,-0.855390717,0.079207934,-0.539879967,-0.23500371,-0.633733931,0.581709967,-0.13841933,0.283191841,0.578773785,0.194398944,0.061287089,-0.329358363,-0.24503744,-0.122575952,0.193988369,0.750286241,0.790892983,0.507981057,-0.010591552,0.314851251,-0.188632646,-0.218362411,-0.712957455,-0.717949008,-0.67026546,-0.025951871,0.433278894,0.16459577,0.049599426,-0.11428048,-0.289690079,-0.325578209,-0.015317569,0.117199422,1.206047522,0.904393243,0.403456598,0.329997707,0.206035435,-0.425542934,-0.488633985,-0.673479938,-0.591465881,-0.755747582,-0.234093738,0.046629724,0.961740543,0.297129351,0.214533073,-0.353623538,-0.169415976,-0.24370213,0.261732943,0.022927655,0.474659458,0.537134531,-0.329958387,0.414344972,0.10423687,0.099202578,-0.663677849,-0.752625849,-0.483627565,-0.770858794,1.287087887,1.238085965,-0.395932485,-0.702579619,0.402039338,0.444375286,-0.652869714,-0.50345931,-0.766510958,-0.271344967,-0.189319916,-0.428500444,-0.242575101,-0.020033068,0.641664897,-0.621059782,0.237447801,-0.808386093,-0.152985913,0.356469678
27.91244428,0.72878907,-0.113723151,-1.374970239,0.349756661,-1.34469937,-0.192720624,-0.252501185,0.098082138,0.375053603,-0.735349204,0.793541315,-0.814977182,0.256400164,1.154263544,1.58104631,0.718421893,0.057995545,-0.169598946,-0.336176392,-0.053601877,-0.540377316,-0.712461005,0.028752571,-0.324318836,-0.60885131,-0.326714789,-0.707115427,-0.1722038,-0.5054572,-0.642871261,-1.273892002,0.632578924,1.494401935,2.167138049,1.081464803,0.192398091,-0.240651582,-0.82699572,-0.575470911,-1.260192745,-1.472592382,-0.253537183,-0.552517362,-0.305108229,-0.269425759,-0.381764454,0.109438015,-0.808668222,-0.632392332,-0.571432124,-0.045164013,0.808722773,0.967011055,0.408388125,-0.031969327,-0.11633714,0.073438205,0.432693961,0.206275035,0.059295062,0.234401907,-0.11774209,-0.775035575,-0.361591919,-0.909908547,-0.374856604,-0.319034285,-0.562672498,-1.169338562,2.213966483,0.536950537,0.341864431,0.624285135,1.338536665,-1.082319253,-0.671353233,-0.632702325,-0.95652081,-0.944961598,0.613621099,-0.886311954,0.459009235,2.436939682,-0.890487975,-1.065668024,1.314353738,0.5021604,-1.127632861,-0.894365848
31.68683834,-0.49972867,-0.091982296,1.779303442,0.260685166,0.445752057,-0.322488582,-0.339569856,-0.737327118,0.031839657,-0.312827741,0.314207668,0.12864298,0.607791784,0.37137224,0.090000955,0.049407373,-0.524272785,-0.48624461,-0.251421228,-0.012450418,0.628694777,0.503429502,0.720961489,-0.024576983,0.230481988,0.375728105,0.303874586,-0.536789791,-0.457486552,-0.272979014,-0.044860055,1.058151332,0.172429366,0.398107929,-0.151677122,-0.634820534,-0.361425583,-0.229221174,0.103617982,0.360919601,0.768988262,0.359574832,-0.234381298,-0.078259927,-0.159665804,0.289809945,-0.503580293,-0.11692093,-0.315167177,0.247818243,-0.026822508,0.519200751,-0.379179516,0.233472279,-0.393291896,-0.600892645,-0.276510682,-0.174553548,0.833662676,0.075081033,0.985480052,0.223392302,0.566619118,0.960424836,0.351537159,-0.480193954,-0.69191972,-0.156003061,-0.653929055,0.644252732,0.227626084,0.535096957,-0.402964997,0.582134978,1.119334978,-0.00594656,-0.747585005,-0.595502091,-0.77655744,0.130796888,-0.710553639,-0.202586228,0.84826882,-0.541791115,-0.552658514,-0.206539735,-0.452121027,0.98874337,0.291910425
21.07067767,-0.523999513,0.062943547,-1.055378836,0.388003322,-0.990540708,-0.160955503,0.01422906,0.501783635,0.510929741,-0.994895561,1.074267303,0.03962221,-0.829607547,0.244136389,0.312272954,-0.319325711,0.165812364,-0.082310372,-0.068142431,-0.003655546,0.04632127,-0.049076636,0.924958111,0.890112849,0.250706057,-0.026400413,-0.126070295,-0.10513168,-0.338353074,-0.558705085,-0.139400974,-0.842600799,0.702572225,0.407031146,-0.236605872,0.149113693,0.215179471,-0.275723628,0.064423447,-0.025338969,-0.723639919,0.391914415,1.095765989,0.039504183,-0.013022385,-0.495710776,-0.258565283,-0.450674794,-0.254876055,0.167499579,-0.751409944,-0.163149615,0.211297348,-0.354310803,0.166353891,-0.283577853,0.113753367,-0.053134673,0.118121664,0.533350191,1.171399497,0.623917094,0.381087753,-0.048944443,0.132375589,-0.016839818,-0.27111155,-0.609445019,-0.72401885,0.838598244,-0.205428151,-0.64186479,0.45307678,2.202995737,-0.198443467,0.289789739,-0.331135291,-0.975521796,-0.77655744,0.384651567,0.851906047,0.483275164,1.028361064,-0.768972403,-1.065668024,1.928379054,0.056829067,-0.394327062,-1.0799737
29.68693104,-1.069835264,-0.475336379,1.265905227,-3.525549577,-2.004736859,-0.165984647,-0.273496455,-0.488653034,-1.10077164,-0.568233899,0.358676798,0.235467904,-0.015910766,-0.215040771,0.848547893,-0.540282451,-0.27072061,-0.19043152,-0.168805265,-0.250307631,0.399478666,0.743360798,-0.67902088,0.937723998,0.087507917,1.08227972,0.585878726,-0.088793865,-0.422180528,-0.881842629,0.97618187,-0.697187314,-0.563295925,0.513515089,-0.683426761,-0.628038621,-0.300583589,-0.574798731,-0.355292354,0.763098266,0.924320296,0.115982841,2.674314631,0.31360096,1.960364835,0.493264999,-0.593357609,-0.064187652,-1.10697743,-0.458985995,0.689974624,0.161629562,1.109517802,-0.377216455,0.06558327,-0.090165807,0.275499065,-0.100099632,-0.122943737,0.368522977,-1.318019644,-0.888150766,-0.129894585,0.124788712,0.67595354,0.414198415,-0.67013897,-0.591244758,-0.557555586,0.659202387,-0.10232,-0.501332044,-0.338761864,1.518632305,2.453183892,-0.264715822,-1.221476058,-1.165531648,-0.654932215,-0.567393923,-0.239924053,-0.943899178,-0.566741665,-1.429383123,0.321900556,1.002617809,0.438541638,-0.598538804,-0.999274634
10.96089057,0.365242836,-0.163414586,0.487230814,-0.615247925,0.403610122,-0.785499525,-0.48674954,-0.435140871,-0.195337547,-0.360472647,0.31959415,0.21766375,0.490208422,-0.070928358,0.200940861,0.189539874,-0.175331832,-0.567663237,-0.354094608,-0.519528483,0.242153484,-0.660384819,0.418242871,-0.078710265,-0.100178559,-0.643410383,0.199102555,-0.514095319,1.4060126,2.300020934,0.011864497,0.67556897,-0.055843492,0.042649161,0.021197352,-0.267764805,-0.648746233,0.092664243,-0.142060412,0.759316951,-0.646985302,0.09607488,-0.108759093,-0.160146734,-0.393059845,-0.078628059,-0.325946981,0.861666951,1.835545999,0.312073173,0.242912742,-0.106617423,0.327086363,0.324591264,-0.090762499,-0.485541624,-0.785817437,-0.892992839,-0.368914021,-0.497744427,0.647942599,-0.027370613,-0.020402325,-0.805476568,0.446267204,-0.618875885,1.786622903,2.156002323,-0.897315302,0.061216196,1.196842704,0.131065312,1.073707068,0.27597239,-0.503782375,0.160405108,-0.101369931,-0.823513914,-0.580085923,-0.350975974,-0.887000875,-0.564529939,1.536478465,-0.261776969,-0.909322268,0.54918373,-0.744767332,-0.04159769,-0.00667612
28.77341801,-1.124573759,-0.885330629,-1.168512028,-2.309854225,-1.513444878,0.114718483,-0.001454721,-0.688323753,-0.658277833,-0.365847499,0.240159063,-1.242276878,0.754665714,0.709601921,0.407822348,0.166469263,0.708193086,1.035582026,0.303203795,0.165421431,-0.232026518,-0.105037123,-0.828160612,-0.494387828,-1.170654047,-1.729243247,-0.944275261,-0.969283091,-0.885127749,-0.934995711,-1.103718347,0.601484204,1.082291517,-0.400105979,-0.234977264,0.723257587,1.541505604,0.028443481,0.213450987,-0.717706681,-0.403505058,-0.384486408,0.128467357,-1.357833122,-1.903605203,-0.812740783,-0.494236565,-0.508361214,-0.809100111,-1.278236361,0.837713694,0.35262963,1.111217942,0.486402059,0.643329708,0.648461918,0.526299513,0.123974188,0.264562825,0.173245027,-1.003068776,-0.884986845,-0.908275786,-1.470805375,-0.995037204,-1.249327495,-1.103069703,-0.840938845,-0.913817026,-0.342424482,0.413220756,1.237760687,1.608733179,0.870288002,-0.391289093,0.585526038,-1.207115723,-0.158479432,-0.991740531,-0.079806818,0.113549054,-0.894931791,1.253476368,0.747330612,-1.065668024,0.416932124,0.731187942,-0.255091784,-0.918575568
16.73783716,1.116606145,0.315320964,-0.371451714,0.233614048,-1.462604002,0.45128191,0.202732395,-0.392298313,-0.383690002,-0.727546516,0.64697417,-1.046431184,-0.060344213,0.020606619,0.147488334,-0.017856177,0.881269786,1.321484837,0.167283059,0.205041876,-0.560705438,-0.823193709,0.61613619,-0.383645208,-0.792617815,-1.348670585,-0.768668706,-0.681488314,-0.895645079,-0.85670382,-0.876820142,-0.043830093,-0.292232908,0.252905133,-0.107410563,0.70452904,1.347954191,0.303094122,0.106710371,-0.189212786,-1.003247915,0.661474175,-0.180912392,-0.76840399,-1.155000408,-0.761696427,-0.807272656,-0.650242863,-0.996985233,-1.101535302,-0.07533913,0.310611314,0.024710679,0.061635829,0.943427826,1.248463435,0.044608155,0.296020252,-0.80612797,-0.458091082,0.481389375,-0.489199661,-0.721971359,-1.398417677,-0.726850772,-0.551775454,-1.028409523,-0.654528789,-1.071008703,2.408311995,0.000788151,-0.167566773,1.030904979,0.203934134,0.460445755,-0.893155457,-0.833747014,-0.709508003,-0.879471092,1.143128209,-0.535447799,0.841663011,0.571698589,-0.161394539,-0.15690832,1.049850526,0.196790343,-0.301503543,-0.918575568
12.68412149,0.400874498,-0.581524759,0.578358434,-0.842561966,1.297561302,-0.914722834,-0.568395009,-0.484765449,-0.057410463,1.168367199,-1.162263357,1.179088066,-0.251087811,-0.000341267,-0.13804166,0.043582134,-0.604371274,-0.713355542,-1.024740139,-0.6664018,-0.494208297,-0.206636879,0.233868834,1.016491917,2.187813782,1.580732886,1.639438,-0.068552596,0.275213847,0.324071239,1.392161914,-0.242610096,0.012627197,-0.231316191,-0.207590822,-0.487142599,-0.809746707,-0.956762134,-0.738482496,-0.247998917,0.081587295,0.162764582,1.467914784,1.968020157,1.339191803,1.8521642,0.64646699,-0.404525243,0.210507662,1.163451005,-0.264702648,-0.042146809,-0.050690666,0.270233989,-0.6636688,-0.613469775,-1.055731953,-0.520421631,-0.648778234,-0.433301455,0.272057621,0.481857913,2.155973009,1.683711976,1.367903417,-0.633056062,0.82358175,0.340190012,-0.310568447,-0.566669304,-0.287914672,-0.325666112,0.003654847,0.348010646,0.460445755,0.41917437,-0.302414621,-0.557500121,0.467762169,-0.857990608,-0.275845419,-0.499180664,0.38517448,0.599398611,-0.386541149,-0.338791341,0.095000324,0.144049348,0.187001639
4.919519704,0.273323476,0.097996538,0.145752329,0.399265873,-1.21724898,0.186442665,-0.198411301,-0.314048329,-0.556050438,-0.112912551,0.009531374,-0.58352318,-0.368737334,-0.171289252,0.013614006,-0.023077792,0.584821306,0.594437847,0.457380924,0.418376488,0.320446694,-0.626395063,-0.165398594,0.228328329,-0.233038883,-0.404710954,-0.510216872,-1.077494804,-0.909221831,-0.811662904,-0.649921936,-0.440813695,0.341798849,-0.230678124,0.116189029,0.539634567,0.78540732,0.317344953,0.299464425,-0.239413034,-1.144967066,0.325099803,-0.449681264,0.114550283,-0.26275263,-0.630201591,-0.72628404,-0.892794111,-0.806096546,-0.539304658,-0.286732895,-0.693337598,0.250401439,-0.159599955,0.572096567,0.419169774,0.575960763,0.513162982,0.862255927,0.036020186,-0.545442915,0.793162844,-0.50643197,-0.489030029,-0.367901653,-1.28038196,-0.868687019,-0.674676045,0.070814174,0.180813435,-0.989050099,-0.747264349,-0.338761864,0.762230618,-0.037738779,1.454251416,0.343800453,0.924576726,-0.907538452,0.007679166,0.460775598,-0.047894941,-1.016972274,0.197868893,0.737193969,0.955385093,0.591226666,-0.23652708,-0.394031638
12.05111566,0.21238817,0.226474153,-0.661815597,0.289066242,-1.331361781,0.346542278,0.808549733,0.64069982,-0.383430564,-0.667304209,0.587635876,-0.441089948,-0.325048542,0.022636377,-0.24984601,-0.381842069,0.456777484,0.459425538,0.53512256,-0.009612727,-0.669613564,-0.264817121,-0.89383096,-0.632595774,-0.180343325,-0.514403782,0.002733833,0.614384565,0.377379357,0.193940535,-0.423023731,-0.262056114,-0.00453667,-0.136046185,-0.257453034,0.633103642,0.427226731,0.236382669,-0.055294577,-0.829016738,0.130545312,-0.795200651,-0.954059264,-0.125583741,-0.437359336,0.363739161,0.963892102,0.484770483,-0.121406364,-0.523240926,-0.354754743,0.047076659,-0.33636983,-0.456740119,0.293162102,0.462082343,0.782168306,0.046333904,-0.373034112,-0.538039137,-0.802710278,-0.292315995,-0.204849442,-0.540944096,-0.280321352,0.315199017,0.268185111,0.268339426,-0.607145817,1.062843066,-0.329157932,0.851295635,-0.231756642,-0.588486682,0.66936185,-0.338649897,-0.575260985,-1.108528692,0.159021214,1.255218434,-0.574916024,1.056445783,-0.733970177,-0.652740116,1.362576991,0.596416447,-0.235817237,-0.060162394,-0.119654813
5.094445059,0.37298885,-0.110290979,0.090970437,0.399265873,1.177488193,-0.581972864,0.130682242,0.392009289,0.119506389,0.005892633,0.016064805,0.449117752,0.789164959,0.371274674,-0.21635088,-0.330351606,-0.711288524,-0.607940413,-0.250966764,-0.287533738,-0.151014636,-0.491661551,-0.754349107,-0.329297842,0.244636047,0.912182774,1.2455376,0.667880829,1.188868885,0.917578805,0.408936356,0.550599958,0.286114345,-0.368773571,-0.080780639,-0.804557944,-0.479174401,-0.241192382,-0.130195219,0.032546538,-0.292478067,-0.584002454,-0.468527174,0.144716627,1.081110393,0.91062962,0.476387592,1.243843464,1.155721168,0.456646767,0.940224204,0.411170859,-0.05426313,-0.545776076,-0.585790448,-0.690439921,-0.249399539,-0.425847307,-0.299512381,-0.551515035,-0.749813315,-0.154975775,0.313250653,0.691016297,1.452199389,0.78667097,1.095235858,0.644125649,-0.630906031,0.016367232,1.77424835,-0.536465231,-0.381563953,0.870288002,0.074754503,-1.077990644,0.171476433,-0.253484358,-0.299412327,-0.221275741,0.483754734,0.306563822,1.337090624,-1.529765553,0.805595237,0.842026573,-0.299435999,0.515343423,-0.038955747
11.46616031,0.719493853,-0.318628491,0.284748118,0.399265873,1.036949963,-0.561739173,0.548703285,0.453335784,0.812707823,-0.458364969,0.600600574,0.965438218,0.066211685,-0.026424587,-0.63892779,-0.398656914,-0.693400369,-0.55916901,-0.197364108,-0.61030968,-0.398792321,-0.226652416,-0.581676596,0.466785628,0.676410267,0.924742294,1.457542119,0.297943192,1.727128156,1.562978092,0.787100032,-0.195380851,0.10388813,-0.626900828,-0.273646542,-0.6974723,-0.518666103,-0.182969392,-0.28715188,-0.031667893,-0.199123831,-0.35194062,0.325897018,0.424275749,0.707125345,1.828993324,0.073060066,1.633399234,1.392165755,1.083132342,0.296747258,-0.17889863,-0.612512023,-0.500136392,-0.641548495,-0.57576317,-0.20352141,-0.905562931,-0.697394147,-0.184897604,-0.662516713,0.53923968,0.837529728,1.050293674,1.060939588,0.474510075,1.728221535,1.382627692,-1.161881597,0.076165851,2.331032366,1.659358924,0.196264247,-1.236830985,-0.776980345,-0.85618842,0.070954089,0.43055111,-0.8046248,-0.080305328,-0.186650874,0.388260858,0.706767772,-0.103278396,-0.054306418,0.114642738,-0.299435999,-0.106574153,0.56628725
3.25380922,-0.085058748,0.11847128,0.160214783,0.206782401,-1.666446306,1.521712783,0.348078653,-0.19079496,-0.299827111,-0.725496039,0.660302554,-1.242276878,-0.528966497,-1.039056056,-0.853144879,-0.752977213,1.979497111,2.78779938,1.39182944,0.66981497,-1.302605402,-1.804398202,-1.24575623,-1.132883495,-1.255500155,-1.279945541,-1.281734664,-1.26249036,-0.781311718,-0.587777046,-1.103718347,-0.794617008,-0.911730841,-0.624649672,-0.925483154,2.053707283,3.071481319,1.371389652,0.862528396,-1.171777693,-1.849642218,-1.145407601,-1.323578807,-1.175100548,-1.471762806,-1.209278243,-1.241088044,-0.711203159,-0.390758308,-1.246108896,-0.249169168,-1.102246588,-1.032019024,-0.549091406,1.763842106,2.461347031,1.362482132,0.405958138,-1.156322826,-1.315515251,-1.091707227,-0.804112015,-1.176053402,-0.992956073,-1.25097674,-1.195529915,-0.787246108,-0.579728841,-0.1173395,-0.716165851,-0.184806521,-0.132433586,0.303269469,0.420048902,0.797925601,-0.412583971,-0.201892276,-0.48149618,0.355492731,0.333602359,-0.47959392,0.339679411,-0.856175628,-0.779538974,1.137829967,0.568076817,-0.604806056,0.004814069,0.065953039
1.791778288,-0.001918203,-0.099304965,-0.118173084,-0.070822225,-1.198997723,0.678079407,0.154646507,0.145869291,-0.942224668,-0.123197933,-0.05101225,-0.49450241,-0.503193363,-0.940607987,-1.027434194,-0.563809294,0.861074946,1.402541826,0.564507366,1.177213125,0.110349215,-0.215150447,-0.761595164,-0.649218838,-0.281712893,-0.554539848,-0.607775676,-0.672460205,-0.208342483,-0.413072938,-0.441931915,-0.329646586,-0.827545002,-0.700234017,-0.692510315,0.828266413,1.130639236,0.820757293,0.980666414,0.583428391,-0.415828246,0.285080143,-0.817502235,-0.51171771,-0.728646531,-0.800355645,-0.533361976,-0.562436686,-0.728885442,-0.571432124,-0.635572136,-0.989439284,-1.279139011,-0.413680957,0.817001905,1.556300522,0.311118911,1.287876371,-0.384627238,0.035401189,-1.488658735,-0.412524966,-0.046756715,-0.35623638,-0.409351588,-0.735570088,0.060951399,-0.203923717,-0.176172965,0.47980653,0.887518251,-0.395932485,-1.04499633,0.09587675,-0.053809248,-0.486518046,0.128395428,-0.234483372,0.224511719,0.798193902,-0.142261512,1.450344594,0.217945968,-0.663306687,0.722536554,0.870366203,-0.146750971,0.292566978,-0.208423786
6.487338007,-0.06336991,-0.103199588,-0.390242594,0.399265873,-1.01709251,0.678378156,-0.079278425,0.18813419,0.031224898,-0.232029898,0.23444609,-0.690348104,-0.456942552,-0.715348337,0.064327886,-0.08329925,0.687770645,1.078447205,0.54609817,0.095610639,0.022710752,-0.542782454,-1.032055603,0.205093957,-0.43118782,-0.065308707,-0.426116671,-0.693212922,-0.766642131,-0.868651053,-0.857911958,-0.286959592,-0.401725723,0.179258509,0.381531507,1.079923077,0.974622212,0.579133821,-0.160861878,-0.890260029,-0.514697545,-1.099681479,-0.618486155,-0.321990199,0.08848859,-0.990330315,-0.360584013,-0.512541718,-0.977141284,-0.555368391,-0.57950602,-0.963508475,-0.059844214,-0.482234928,0.33909536,1.11138521,0.502788683,0.355048098,0.941010473,-0.430647735,-0.781346215,0.850486467,-0.471502728,-0.19053337,0.041115293,-0.900484795,-0.912437475,-0.678760417,-0.822348709,-0.432122411,0.042031412,1.85259145,0.410274691,0.528106286,-0.937685034,0.825811781,-0.991710699,-0.519498151,-0.159075529,0.330483125,-0.191490943,0.885710199,1.915958549,-1.218051693,-0.454942417,1.059297069,0.107724077,-0.561409396,-0.208423786
32.54567123,0.691608205,-0.008335275,-1.708639279,0.399265873,-1.535802626,-0.120766038,-0.182042703,0.221902776,0.157095494,-0.640247373,0.659898038,-0.85058549,-0.116559864,0.082427586,0.21126703,0.110932034,0.372606677,0.936696871,0.552458711,0.261432403,-0.331114371,-0.69721899,-0.47359597,-0.623560582,-0.248819558,-0.875934541,-0.896436304,-0.645690216,-0.634983267,-0.350962945,-0.971361061,0.112790946,0.665982039,0.425118404,0.391560441,0.347132167,0.981907755,0.563901162,0.533334423,-0.821631385,-1.080198821,-0.799491016,-0.656407491,-0.351005945,-1.020902866,-1.546419633,-0.777001323,-0.873498573,-0.431282612,-0.66781452,-0.262628732,-0.369802534,0.040665055,-0.083389146,0.363423683,0.864424724,0.539620625,0.029424958,0.156552849,-0.24641337,-0.16174163,-0.521674655,-0.160960327,-0.72691813,-0.432785274,-0.558558163,-0.494113736,-0.301100734,-0.585455407,0.973145137,0.330734235,-0.009467433,-0.445767086,0.672182798,-0.487711906,0.825811781,-0.690143665,-0.652505047,-0.271344967,0.800999873,-0.087591254,1.185979461,1.131270917,-1.017286834,0.287699922,0.671988793,-0.503016037,0.1533317,-0.05509556
24.00144052,0.985440317,0.197186095,-0.943135823,0.356772815,-0.769489166,-0.834179163,-0.678995877,-0.096824434,1.091854818,-1.116945324,1.300910432,0.235467904,-0.386352673,0.272315977,0.762670184,0.707772649,0.230182485,-0.623036492,-0.794784948,-0.913587925,-0.717661535,0.052299969,-0.574679929,0.673700383,1.199382358,0.906594395,0.3896627,-0.034205621,0.331530201,-0.36273394,-0.51756465,0.062183321,0.309265929,0.824007619,1.135854538,0.716916082,-0.38980912,-0.951973977,-0.883517293,-0.780014157,-0.698565399,-0.928932157,0.146583891,0.792454415,0.764468641,0.174561244,-0.674571005,0.230282766,-0.106072766,0.601220361,-0.727787955,0.227859938,0.652108838,0.322560132,-0.127029002,-0.760088305,-0.629898241,-0.861399483,-0.510901041,0.684598833,-0.196214929,0.987297479,1.381998031,0.928614815,0.506828827,0.388446477,0.356701226,-0.431269071,-1.557639431,2.632556816,1.691761829,4.29434791,-0.381563953,-1.164792729,-0.664487064,-1.909748985,-1.724087782,-1.507549382,-0.711066934,0.952301772,-1.017131385,0.549486295,-0.412376885,0.440900038,-1.065668024,0.341359777,-0.948347369,-0.997679935,-0.611919117
14.49699135,0.188117328,0.18072162,-0.841054538,0.291713444,-1.035388014,0.81493587,0.092637954,-0.053021438,-0.855424599,0.030066711,-0.186210465,-0.476698256,-0.284669285,-0.837223627,-0.781287637,-0.287067152,0.513021842,0.993901001,0.696829739,1.369810009,0.928459389,-0.11494304,-0.393335217,-1.089655688,-0.572850856,-0.908073456,-0.726017448,-0.363927009,-0.24958087,-0.530741094,-0.139400974,-0.278671034,-0.536083463,-0.974265684,-0.62257103,0.069121683,0.760798986,0.831301501,1.622280773,1.128200076,-0.133884297,0.042374389,-0.915897267,-0.407266833,-0.752210524,-0.654275187,-0.452766993,-0.333022761,-0.397885282,-0.699941985,-0.2645558,-1.042692913,-0.532761741,0.015859244,0.787698259,1.114719818,0.567920099,1.037214691,0.57944582,-0.061756888,-0.648812906,-1.074936398,-0.642797127,-0.965525316,-0.74431056,-0.296062026,-0.1995462,-0.514682285,0.090803375,0.733950661,-0.246671411,-0.114866993,-0.638376486,-1.615031829,0.219388723,0.049503996,0.415602128,0.164537317,0.327425371,0.412728534,0.985127,0.73298455,-0.315898897,-0.071578681,0.551533384,-0.055395042,-0.286712247,0.98874337,-0.127724719
